#for_spe,AofA,pit_rate,pitch,throt,com_thr,diff_ele,sym_ele,sym_flap
7405.5,-0.67283,0.10374,1.9922,12.638,0.35406,0.21872,0.89505,-4.6908
7404.2,-0.67338,0.087394,1.993,12.634,0.36875,-0.16354,0.71649,-4.707
7402.9,-0.67348,0.1157,1.9938,12.634,0.352,-0.078852,0.94002,-4.7869
7401.7,-0.67375,0.115,1.9947,12.63,0.39835,-0.21838,0.81178,-4.764
7400.4,-0.67372,0.1371,1.9957,12.639,0.33702,-0.021222,0.6979,-4.6318
7399.2,-0.67353,0.15736,1.9969,12.631,0.36334,-0.13286,0.90332,-4.7188
7397.9,-0.67336,0.16381,1.9982,12.63,0.40676,-0.09248,0.93695,-4.5777
7396.6,-0.67323,0.16368,1.9995,12.641,0.38316,0.22907,0.79367,-4.7017
7395.3,-0.67317,0.15698,2.0008,12.645,0.34047,0.05825,0.82598,-4.6448
7394.1,-0.67307,0.15837,2.002,12.638,0.40156,0.0093122,0.77429,-4.6886
7392.8,-0.67284,0.16854,2.0033,12.647,0.35281,-0.17212,0.70531,-4.7832
7391.5,-0.67228,0.19831,2.0048,12.643,0.39293,-0.050022,0.93816,-4.7317
7390.3,-0.67192,0.19523,2.0064,12.65,0.37299,-0.074224,0.92555,-4.5929
7389,-0.67154,0.19478,2.0079,12.652,0.40493,0.12611,0.71622,-4.6436
7387.7,-0.67105,0.20268,2.0095,12.662,0.41257,0.23093,1.016,-4.7675
7386.4,-0.671,0.1724,2.011,12.674,0.39334,0.17049,1.0135,-4.7122
7385.2,-0.67114,0.14647,2.0123,12.681,0.33984,0.0060678,0.90453,-4.5595
7383.9,-0.67119,0.14285,2.0135,12.674,0.3354,-0.23768,0.71262,-4.7874
7382.6,-0.6708,0.17623,2.0147,12.665,0.40103,-0.075435,0.72323,-4.6902
7381.4,-0.67029,0.19713,2.0162,12.674,0.35173,-0.11403,0.70042,-4.7691
7380.1,-0.66956,0.22304,2.0179,12.669,0.35582,0.062944,0.73672,-4.587
7378.8,-0.66883,0.23262,2.0197,12.666,0.36927,-0.13974,0.70647,-4.5971
7377.6,-0.66782,0.25896,2.0217,12.666,0.32008,0.18915,0.95233,-4.689
7376.3,-0.66722,0.23738,2.0237,12.653,0.38399,0.0073002,1.012,-4.5799
7375,-0.66673,0.22169,2.0255,12.658,0.3217,-0.066836,0.78952,-4.7552
7373.7,-0.66599,0.2346,2.0273,12.645,0.34889,0.20416,1.0079,-4.6936
7372.4,-0.66568,0.20613,2.0291,12.64,0.35166,-0.19137,0.80018,-4.5459
7371.2,-0.66498,0.22588,2.0308,12.636,0.31862,-0.0036226,0.75023,-4.6994
7369.9,-0.66422,0.2383,2.0327,12.623,0.31668,0.11439,0.94307,-4.6212
7368.6,-0.66373,0.22232,2.0345,12.609,0.32835,0.20805,0.97992,-4.6323
7367.3,-0.6635,0.19619,2.0362,12.598,0.38394,-0.047197,0.74105,-4.6678
7366.1,-0.66292,0.21243,2.0378,12.603,0.39225,-0.2362,0.94466,-4.6013
7364.8,-0.66235,0.21994,2.0396,12.611,0.37587,-0.092279,0.99288,-4.6312
7363.5,-0.66191,0.21265,2.0413,12.613,0.33929,0.057916,0.77911,-4.5717
7362.2,-0.66136,0.21735,2.043,12.606,0.33974,0.069656,0.88087,-4.7775
7360.9,-0.66092,0.21101,2.0447,12.599,0.38608,0.14264,1.0212,-4.5608
7359.7,-0.66079,0.1846,2.0463,12.604,0.40165,-0.23464,0.87743,-4.6972
7358.4,-0.66036,0.19912,2.0478,12.614,0.3683,0.044984,0.81099,-4.5848
7357.1,-0.65995,0.2013,2.0495,12.614,0.40863,0.17474,0.8166,-4.7603
7355.8,-0.65965,0.19443,2.051,12.626,0.40565,0.098586,0.72061,-4.594
7354.5,-0.6592,0.20237,2.0526,12.637,0.41417,-0.22847,1.0209,-4.5471
7353.3,-0.65884,0.20094,2.0542,12.65,0.37205,0.028876,0.80904,-4.5647
7352,-0.65841,0.2042,2.0559,12.651,0.33407,0.099195,0.97507,-4.7544
7350.7,-0.65825,0.18572,2.0574,12.642,0.36923,0.055062,1.017,-4.5461
7349.4,-0.65825,0.16548,2.0588,12.642,0.32544,-0.17292,0.69945,-4.6634
7348.1,-0.65778,0.19412,2.0603,12.631,0.39596,-0.046595,0.95228,-4.621
7346.8,-0.65755,0.18758,2.0618,12.639,0.36288,0.055082,0.9125,-4.6331
7345.6,-0.65739,0.17833,2.0632,12.638,0.36554,0.058598,0.99581,-4.6037
7344.3,-0.65743,0.16012,2.0646,12.637,0.38894,0.07244,0.73157,-4.6674
7343,-0.65725,0.16876,2.0659,12.643,0.34545,0.22851,0.83347,-4.7909
7341.7,-0.65728,0.1564,2.0672,12.637,0.35392,0.15513,0.81619,-4.6291
7340.4,-0.65732,0.15052,2.0684,12.634,0.41162,0.21976,0.73246,-4.6393
7339.1,-0.65734,0.14906,2.0696,12.646,0.40125,0.055287,0.75385,-4.7186
7337.8,-0.65727,0.15666,2.0709,12.655,0.36506,0.090305,0.71213,-4.5794
7336.6,-0.6571,0.16591,2.0722,12.655,0.34518,0.096772,0.90041,-4.6612
7335.3,-0.65714,0.1552,2.0734,12.648,0.34867,-0.2224,0.93068,-4.6186
7334,-0.65703,0.16288,2.0747,12.643,0.38597,-0.23059,0.9053,-4.7224
7332.7,-0.65681,0.17394,2.0761,12.648,0.33159,-0.088196,0.78335,-4.5707
7331.4,-0.65646,0.18769,2.0775,12.639,0.35338,0.18918,0.80269,-4.7769
7330.2,-0.65627,0.18099,2.079,12.635,0.35826,0.22826,0.89731,-4.6095
7328.9,-0.65629,0.16142,2.0804,12.633,0.36271,0.22941,0.86488,-4.7642
7327.6,-0.65641,0.14558,2.0816,12.631,0.41322,0.16946,0.74354,-4.5722
7326.3,-0.65645,0.14613,2.0827,12.644,0.37534,-0.13263,0.98224,-4.5919
7325,-0.65655,0.14226,2.0839,12.646,0.40112,-0.041643,0.88124,-4.6767
7323.7,-0.65663,0.14297,2.085,12.656,0.35676,0.17674,0.75651,-4.6017
7322.4,-0.6567,0.14176,2.0862,12.653,0.3514,-0.22902,0.89905,-4.6678
7321.1,-0.65664,0.15328,2.0874,12.648,0.37088,-0.0018043,0.92902,-4.652
7319.9,-0.65672,0.14621,2.0886,12.649,0.36897,0.039434,1.0054,-4.5826
7318.6,-0.657,0.12828,2.0897,12.65,0.37179,-0.13896,0.72949,-4.7638
7317.3,-0.65688,0.15168,2.0908,12.651,0.37886,-0.068493,0.86659,-4.5674
7316,-0.65683,0.15549,2.092,12.654,0.37945,-0.053811,0.87514,-4.6636
7314.7,-0.65677,0.15758,2.0933,12.657,0.41437,-0.24262,0.80807,-4.666
7313.4,-0.65644,0.17943,2.0946,12.67,0.3674,-0.21329,0.99305,-4.7668
7312.2,-0.65623,0.18008,2.096,12.67,0.3537,0.060088,0.85981,-4.7793
7310.9,-0.65605,0.17613,2.0975,12.666,0.31917,-0.16766,0.72684,-4.7375
7309.6,-0.65553,0.20137,2.099,12.653,0.38785,-0.016074,0.71246,-4.7094
7308.3,-0.65492,0.21763,2.1007,12.658,0.40542,0.16457,0.71886,-4.6197
7307,-0.65435,0.22067,2.1024,12.669,0.39261,-0.20494,0.84877,-4.6177
7305.7,-0.65363,0.23508,2.1042,12.675,0.37168,0.23766,0.98072,-4.5528
7304.4,-0.65335,0.20551,2.106,12.676,0.35653,-0.18701,0.84108,-4.634
7303.2,-0.65276,0.21951,2.1077,12.673,0.39451,0.074618,0.97378,-4.7195
7301.9,-0.65246,0.20202,2.1094,12.68,0.3615,0.14725,0.87176,-4.7093
7300.6,-0.65222,0.19028,2.1109,12.679,0.34291,-0.032365,0.81891,-4.713
7299.3,-0.65185,0.19624,2.1125,12.672,0.33582,0.024447,0.91307,-4.5525
7298,-0.65161,0.18814,2.114,12.663,0.41206,-0.039103,0.89757,-4.5734
7296.7,-0.65137,0.186,2.1155,12.675,0.39693,-0.092554,0.79559,-4.6256
7295.4,-0.65095,0.19821,2.1171,12.683,0.3961,0.17692,0.69528,-4.5962
7294.1,-0.65053,0.20249,2.1187,12.69,0.39703,0.15597,0.72898,-4.7581
7292.8,-0.6501,0.20494,2.1203,12.698,0.32111,0.034502,0.89635,-4.7712
7291.5,-0.64979,0.19813,2.1219,12.685,0.35549,-0.11538,0.91168,-4.631
7290.2,-0.64942,0.19956,2.1235,12.682,0.4103,-0.099397,0.82199,-4.7218
7288.9,-0.64894,0.20942,2.1251,12.693,0.35508,-0.003654,0.89577,-4.6152
7287.7,-0.64857,0.20478,2.1268,12.689,0.33168,-0.20076,0.81988,-4.6171
7286.4,-0.64796,0.22137,2.1285,12.679,0.33118,-0.048624,1.0163,-4.5539
7285.1,-0.64763,0.20692,2.1302,12.669,0.40881,-0.15646,0.73883,-4.6742
7283.8,-0.64693,0.22898,2.132,12.68,0.32399,-0.15002,1.0048,-4.7802
7282.5,-0.64644,0.22291,2.1338,12.668,0.40204,0.16155,0.99249,-4.597
7281.2,-0.64625,0.19664,2.1354,12.677,0.41117,-0.16359,0.73431,-4.7205
7279.9,-0.64563,0.21966,2.1371,12.689,0.34649,0.18396,0.71521,-4.6957
7278.6,-0.64509,0.22093,2.1389,12.683,0.32372,0.0018968,1.0118,-4.5704
7277.3,-0.64482,0.20326,2.1406,12.671,0.38908,-0.066749,0.83943,-4.6822
7276,-0.64438,0.20849,2.1422,12.677,0.36571,-0.11811,0.9406,-4.6564
7274.7,-0.644,0.20652,2.1439,12.676,0.39101,-0.13246,0.90074,-4.6672
7273.4,-0.64357,0.20967,2.1455,12.682,0.40176,0.23638,0.89366,-4.7072
7272.1,-0.64342,0.18863,2.1471,12.691,0.32983,0.18271,0.73864,-4.7932
7270.8,-0.64317,0.18765,2.1486,12.681,0.40878,-0.12017,0.71498,-4.6995
7269.5,-0.64265,0.20941,2.1502,12.692,0.36733,0.045531,0.90227,-4.7118
7268.2,-0.64235,0.20029,2.1519,12.692,0.33905,0.20762,0.8073,-4.6187
7266.9,-0.64213,0.18993,2.1534,12.683,0.33433,0.033695,0.77916,-4.7611
7265.6,-0.64181,0.19459,2.155,12.674,0.38413,0.10645,1.0007,-4.7466
7264.3,-0.64182,0.17113,2.1564,12.679,0.32587,-0.1976,0.7397,-4.7844
7263,-0.6414,0.19565,2.1579,12.667,0.35041,0.051825,0.97409,-4.6985
7261.7,-0.64133,0.17851,2.1594,12.662,0.34902,0.051163,0.82135,-4.5612
7260.4,-0.64117,0.17713,2.1608,12.657,0.37848,-0.13021,0.93532,-4.7254
7259.1,-0.64103,0.17646,2.1622,12.66,0.34549,-0.092019,0.78932,-4.7713
7257.8,-0.64073,0.18853,2.1637,12.654,0.37149,-0.1484,1.0255,-4.7653
7256.5,-0.64062,0.17967,2.1652,12.655,0.37259,0.088576,0.88511,-4.6964
7255.2,-0.64057,0.1693,2.1666,12.656,0.35862,0.20011,0.9002,-4.7049
7253.9,-0.64072,0.14987,2.1678,12.654,0.34414,-0.17035,0.95008,-4.6778
7252.6,-0.64079,0.15034,2.169,12.647,0.34181,0.19035,0.78352,-4.6978
7251.3,-0.64092,0.14383,2.1702,12.64,0.33564,-0.21155,0.89598,-4.5683
7250,-0.64091,0.15255,2.1714,12.632,0.38762,-0.23529,0.95754,-4.5804
7248.7,-0.64091,0.15643,2.1726,12.638,0.36645,3.8684e-07,0.81223,-4.5644
7247.4,-0.64087,0.1595,2.1739,12.637,0.31467,0.098734,0.83503,-4.7601
7246.1,-0.64091,0.1539,2.1751,12.623,0.38785,0.080257,0.9513,-4.6584
7244.8,-0.64115,0.13724,2.1763,12.629,0.31879,-0.22329,0.80265,-4.5796
7243.5,-0.64105,0.15655,2.1775,12.616,0.32443,0.17787,0.7993,-4.6731
7242.2,-0.64114,0.14916,2.1787,12.604,0.38117,0.13177,0.73959,-4.6444
7240.9,-0.64115,0.1511,2.1799,12.608,0.33356,-0.10725,0.77183,-4.6641
7239.6,-0.641,0.16588,2.1812,12.599,0.34692,0.1748,0.75601,-4.626
7238.3,-0.64095,0.16307,2.1825,12.594,0.40479,0.080397,0.82164,-4.7496
7237,-0.64093,0.16005,2.1838,12.605,0.35078,-0.20514,0.73179,-4.6789
7235.7,-0.64056,0.1856,2.1852,12.601,0.38167,-0.1154,0.95646,-4.7664
7234.4,-0.64039,0.18166,2.1866,12.605,0.40731,-0.049452,0.84634,-4.5863
7233.1,-0.64015,0.18437,2.1881,12.616,0.39133,-0.14971,0.79613,-4.7089
7231.8,-0.63974,0.19932,2.1896,12.623,0.31586,0.017959,0.98491,-4.7423
7230.5,-0.63961,0.18319,2.1912,12.609,0.37674,0.12056,0.89864,-4.6045
7229.2,-0.63958,0.16888,2.1926,12.612,0.34436,-0.18959,0.76572,-4.6485
7227.9,-0.63921,0.18958,2.194,12.606,0.32861,-0.2149,0.72074,-4.7434
7226.6,-0.6386,0.21675,2.1956,12.596,0.39308,-0.012524,0.92243,-4.6149
7225.3,-0.63823,0.20873,2.1973,12.603,0.39253,0.17006,0.86796,-4.7056
7224,-0.638,0.19422,2.1989,12.61,0.39455,-0.19707,0.77136,-4.615
7222.7,-0.63744,0.21448,2.2006,12.618,0.34563,0.15339,0.98357,-4.7028
7221.4,-0.63732,0.18893,2.2022,12.612,0.36443,-0.23838,0.75715,-4.7826
7220.1,-0.63675,0.21377,2.2038,12.612,0.41068,-0.23089,0.98426,-4.7149
7218.8,-0.63632,0.2141,2.2055,12.624,0.34072,0.20282,0.9245,-4.7524
7217.4,-0.63616,0.19135,2.2071,12.617,0.40774,0.22225,0.97766,-4.7338
7216.1,-0.63627,0.16178,2.2086,12.628,0.3678,-0.071437,0.82488,-4.7633
7214.8,-0.63616,0.16823,2.2099,12.629,0.36371,-0.056927,0.89102,-4.66
7213.5,-0.6361,0.16653,2.2112,12.628,0.33902,-0.023838,1.0164,-4.7067
7212.2,-0.63625,0.14962,2.2125,12.62,0.32368,-0.0042022,0.85596,-4.6152
7210.9,-0.63633,0.148,2.2137,12.608,0.36139,-0.07039,0.80648,-4.7716
7209.6,-0.63629,0.15637,2.2149,12.607,0.3553,0.23904,0.74209,-4.7272
7208.3,-0.63636,0.15038,2.2161,12.604,0.34336,0.072675,0.87263,-4.606
7207,-0.63651,0.14181,2.2173,12.598,0.37802,0.09577,0.72837,-4.6029
7205.7,-0.63655,0.14676,2.2184,12.601,0.32111,-0.077433,0.84039,-4.6228
7204.4,-0.63657,0.15178,2.2196,12.589,0.32775,0.029598,0.93897,-4.6735
7203,-0.63676,0.13935,2.2208,12.579,0.40854,-0.036596,0.74687,-4.5968
7201.7,-0.63673,0.15135,2.222,12.59,0.32209,-0.21108,0.7681,-4.6143
7200.4,-0.63649,0.17292,2.2233,12.578,0.39299,-0.013326,0.94565,-4.5552
7199.1,-0.6365,0.16234,2.2246,12.586,0.33594,0.2177,0.73667,-4.6042
7197.8,-0.63648,0.15807,2.2259,12.578,0.39378,0.10368,0.77492,-4.6421
7196.5,-0.63646,0.15762,2.2271,12.586,0.37094,-0.077494,0.833,-4.7912
7195.2,-0.63637,0.16369,2.2284,12.587,0.31635,-0.19083,0.95166,-4.623
7193.9,-0.63631,0.16465,2.2297,12.574,0.36546,0.037353,0.82796,-4.6799
7192.6,-0.63625,0.16318,2.231,12.574,0.37995,0.065111,0.75241,-4.7793
7191.3,-0.63612,0.16793,2.2324,12.578,0.31571,0.1433,0.77397,-4.7133
7190,-0.63605,0.16495,2.2337,12.564,0.34706,0.15943,1.0117,-4.709
7188.6,-0.63635,0.13609,2.2349,12.559,0.34721,0.24533,0.97579,-4.5654
7187.3,-0.6369,0.10501,2.2359,12.554,0.3299,-0.10937,0.73453,-4.6377
7186,-0.63705,0.12345,2.2368,12.545,0.3913,-0.18067,0.93402,-4.5522
7184.7,-0.63727,0.12565,2.2378,12.552,0.37881,-0.047662,0.88134,-4.6986
7183.4,-0.63751,0.12466,2.2388,12.556,0.39752,0.081436,0.79899,-4.761
7182.1,-0.63775,0.12368,2.2398,12.565,0.31505,0.23297,0.89758,-4.5639
7180.8,-0.63826,0.10178,2.2407,12.552,0.34248,0.0297,0.75644,-4.717
7179.4,-0.63857,0.10882,2.2415,12.546,0.37874,-0.22515,0.94572,-4.7804
7178.1,-0.63888,0.11349,2.2424,12.549,0.31936,0.22628,0.91169,-4.6428
7176.8,-0.63947,0.09088,2.2432,12.537,0.4095,0.17652,0.91214,-4.6589
7175.5,-0.6402,0.071786,2.2439,12.55,0.38903,0.14823,0.73969,-4.6075
7174.2,-0.6408,0.072643,2.2445,12.556,0.38841,0.10407,0.7313,-4.7455
7172.9,-0.64135,0.077705,2.2451,12.563,0.39486,-0.024316,0.71598,-4.5867
7171.6,-0.64172,0.09275,2.2457,12.571,0.32967,-0.044787,0.79859,-4.6669
7170.3,-0.64207,0.1007,2.2465,12.561,0.32859,-0.19863,0.70214,-4.6727
7169,-0.64209,0.12913,2.2474,12.551,0.34294,0.14099,0.72678,-4.6708
7167.7,-0.64221,0.13187,2.2485,12.545,0.32262,-0.22649,1.0105,-4.6794
7166.3,-0.64239,0.1299,2.2495,12.534,0.34812,-0.085292,0.83862,-4.5603
7165,-0.64246,0.13608,2.2506,12.53,0.388,0.22506,0.84845,-4.7391
7163.7,-0.64276,0.12059,2.2516,12.536,0.39548,-0.092,0.73991,-4.6591
7162.4,-0.64275,0.1378,2.2526,12.545,0.33087,0.077155,0.90488,-4.584
7161.1,-0.64299,0.12612,2.2537,12.536,0.40751,0.011041,1.002,-4.65
7159.8,-0.64339,0.10899,2.2546,12.548,0.3634,-0.23197,0.76431,-4.7509
7158.5,-0.64339,0.13343,2.2556,12.547,0.38327,-0.00991,0.98505,-4.6416
7157.2,-0.64369,0.11947,2.2566,12.552,0.33025,0.013386,0.8128,-4.6695
7155.8,-0.64388,0.12206,2.2576,12.543,0.39995,-0.20738,0.9507,-4.5717
7154.5,-0.64405,0.125,2.2586,12.553,0.31732,-0.069028,0.96941,-4.5595
7153.2,-0.64434,0.1166,2.2595,12.54,0.41336,-0.15575,0.8277,-4.6117
7151.9,-0.64442,0.12902,2.2605,12.553,0.35112,0.18535,0.96727,-4.7346
7150.6,-0.64488,0.10401,2.2615,12.55,0.39837,0.11287,0.84835,-4.6268
7149.3,-0.64531,0.096242,2.2623,12.559,0.34233,-0.14825,0.86791,-4.7201
7148,-0.6456,0.10437,2.2631,12.553,0.40307,0.042075,0.78935,-4.6383
7146.7,-0.64588,0.10764,2.2639,12.563,0.38428,0.20218,0.88894,-4.7545
7145.3,-0.6464,0.089933,2.2647,12.569,0.35198,0.13645,0.77572,-4.7775
7144,-0.64685,0.088664,2.2654,12.565,0.33578,0.063925,0.78976,-4.6125
7142.7,-0.64726,0.090541,2.2661,12.557,0.39782,-0.19799,0.82253,-4.7874
7141.4,-0.64748,0.10712,2.2669,12.566,0.37897,-0.23652,0.93984,-4.6024
7140.1,-0.64769,0.11362,2.2678,12.57,0.34995,-0.091781,0.90454,-4.6848
7138.8,-0.64793,0.11418,2.2687,12.566,0.36651,0.2283,0.72322,-4.6081
7137.5,-0.64817,0.11185,2.2696,12.566,0.31964,0.23521,0.85089,-4.7535
7136.1,-0.64862,0.096071,2.2705,12.554,0.34695,-0.11842,0.97562,-4.6381
7134.8,-0.64906,0.091082,2.2712,12.549,0.37951,0.020338,0.89399,-4.558
7133.5,-0.64954,0.085114,2.2719,12.553,0.40216,0.083452,0.73755,-4.6657
7132.2,-0.64989,0.091491,2.2726,12.563,0.32454,0.032299,1.0256,-4.7229
7130.9,-0.65055,0.071411,2.2733,12.552,0.32961,-0.089234,0.91821,-4.686
7129.6,-0.65112,0.070829,2.2738,12.543,0.40239,0.02641,0.72041,-4.694
7128.3,-0.6515,0.083128,2.2745,12.553,0.37268,0.071298,0.72,-4.7605
7126.9,-0.65182,0.092552,2.2752,12.555,0.34539,0.010494,0.90146,-4.7153
7125.6,-0.65227,0.087055,2.2759,12.55,0.35751,0.0061171,0.98565,-4.7883
7124.3,-0.65287,0.073292,2.2765,12.548,0.35416,-0.032601,0.90943,-4.6461
7123,-0.65343,0.069922,2.2771,12.545,0.35328,-0.24979,0.76418,-4.621
7121.7,-0.65364,0.096415,2.2778,12.542,0.38786,-0.10218,0.84709,-4.783
7120.4,-0.65387,0.10451,2.2786,12.549,0.38343,0.097535,0.69842,-4.6352
7119.1,-0.65399,0.11427,2.2794,12.554,0.40831,-0.1314,0.81811,-4.5567
7117.8,-0.65402,0.12684,2.2804,12.566,0.38319,0.076162,0.88812,-4.7884
7116.4,-0.65421,0.1185,2.2814,12.571,0.3357,0.16729,0.91029,-4.6417
7115.1,-0.65457,0.10142,2.2823,12.563,0.35238,0.11166,0.70752,-4.673
7113.8,-0.65474,0.10943,2.2831,12.559,0.31516,0.14459,0.71909,-4.565
7112.5,-0.65488,0.11376,2.284,12.546,0.35092,0.0038634,0.95414,-4.7456
7111.2,-0.6552,0.10346,2.2849,12.542,0.3602,-0.048008,0.96778,-4.5916
7109.9,-0.65558,0.095003,2.2857,12.541,0.40306,-0.24024,0.87951,-4.6662
7108.6,-0.65573,0.10899,2.2865,12.552,0.36711,0.020303,0.99517,-4.5465
7107.2,-0.65615,0.092982,2.2873,12.552,0.35602,0.23681,0.77482,-4.7546
7105.9,-0.65656,0.085856,2.288,12.55,0.39853,0.060158,0.99923,-4.7732
7104.6,-0.65719,0.067386,2.2886,12.559,0.37053,0.096396,0.89202,-4.7912
7103.3,-0.65785,0.057827,2.2891,12.561,0.41319,0.23224,1.0266,-4.7463
7101.9,-0.65887,0.025048,2.2894,12.574,0.32488,-0.19091,0.98448,-4.663
7100.6,-0.65973,0.025369,2.2896,12.563,0.35402,-0.20352,0.97081,-4.6541
7099.3,-0.66056,0.028035,2.2899,12.56,0.37954,-0.17851,0.88741,-4.7314
7098,-0.66126,0.037936,2.2901,12.564,0.40339,-0.016286,0.81659,-4.6415
7096.7,-0.66191,0.044083,2.2904,12.575,0.40768,-0.094597,0.71366,-4.6405
7095.4,-0.66231,0.066299,2.2909,12.586,0.37753,0.13914,0.72906,-4.6791
7094.1,-0.66274,0.071111,2.2914,12.59,0.35071,0.23327,0.94263,-4.7311
7092.8,-0.6635,0.047404,2.2919,12.586,0.37302,0.085802,0.85412,-4.7365
7091.4,-0.6642,0.0431,2.2923,12.588,0.37697,-0.0085744,0.98186,-4.6147
7090.1,-0.66503,0.03169,2.2926,12.591,0.38659,0.030951,0.92992,-4.5511
7088.8,-0.6659,0.023022,2.2928,12.597,0.39683,-0.23199,0.74523,-4.583
7087.5,-0.66636,0.0516,2.2931,12.605,0.35901,-0.11591,0.7887,-4.572
7086.2,-0.66674,0.06768,2.2936,12.603,0.38123,0.057016,0.79754,-4.5537
7084.9,-0.66716,0.071064,2.2941,12.607,0.38982,0.064962,0.89335,-4.5791
7083.6,-0.66768,0.063993,2.2947,12.614,0.38868,-0.006028,0.79111,-4.6533
7082.3,-0.66805,0.072626,2.2952,12.62,0.33885,-0.033371,0.97576,-4.6457
7081,-0.66859,0.06383,2.2958,12.612,0.36504,0.22433,1.0243,-4.6082
7079.6,-0.66947,0.032544,2.2961,12.612,0.35451,-0.147,0.97445,-4.7425
7078.3,-0.67021,0.032091,2.2964,12.609,0.32824,0.18752,0.75687,-4.7101
7077,-0.67093,0.031706,2.2967,12.598,0.3353,-0.12943,0.9104,-4.5459
7075.7,-0.67159,0.036479,2.2969,12.59,0.33142,0.012737,0.77537,-4.6573
7074.4,-0.67214,0.045994,2.2973,12.58,0.32353,0.20199,0.95696,-4.7601
7073.1,-0.67302,0.023986,2.2975,12.569,0.35536,0.14974,0.89278,-4.5949
7071.7,-0.67394,0.012048,2.2977,12.566,0.32085,0.020496,0.94016,-4.6497
7070.4,-0.6749,0.0041701,2.2977,12.554,0.32106,-0.18712,0.74484,-4.5686
7069.1,-0.67547,0.030672,2.2979,12.542,0.40706,0.060649,0.76071,-4.7734
7067.8,-0.67606,0.039119,2.2982,12.554,0.31964,0.074803,0.81765,-4.7036
7066.5,-0.67666,0.040541,2.2985,12.542,0.38177,-0.095299,0.97542,-4.6962
7065.2,-0.67733,0.037052,2.2988,12.546,0.33615,0.1218,0.7826,-4.6064
7063.9,-0.67793,0.038879,2.2991,12.539,0.40093,-0.034638,0.70436,-4.6016
7062.6,-0.67828,0.059491,2.2995,12.549,0.38997,0.032112,0.79723,-4.7257
7061.3,-0.67864,0.066099,2.3,12.556,0.3952,-0.16192,0.69353,-4.6334
7060,-0.67865,0.096463,2.3006,12.564,0.37947,-0.19255,0.89221,-4.5859
7058.7,-0.67866,0.10794,2.3015,12.568,0.35057,0.08206,0.77024,-4.5616
7057.4,-0.67864,0.11345,2.3023,12.564,0.38793,0.18305,0.75255,-4.6884
7056,-0.67864,0.11421,2.3033,12.571,0.39518,-0.21616,1.0168,-4.5931
7054.7,-0.67867,0.11421,2.3042,12.579,0.38219,0.14761,0.7112,-4.6113
7053.4,-0.67857,0.12152,2.3051,12.583,0.32618,-0.22096,0.7021,-4.7931
7052.1,-0.6781,0.15505,2.3062,12.573,0.35706,0.142,0.95947,-4.5779
7050.8,-0.67803,0.13652,2.3074,12.57,0.33588,-0.10117,0.89652,-4.5918
7049.5,-0.67781,0.14111,2.3085,12.562,0.41394,-0.056425,0.98061,-4.7922
7048.2,-0.67771,0.13428,2.3096,12.576,0.32149,0.22221,0.75634,-4.7352
7046.9,-0.67758,0.13189,2.3107,12.564,0.33548,-0.2417,0.69346,-4.7417
7045.6,-0.677,0.16746,2.3119,12.556,0.37017,0.1368,1.0126,-4.5791
7044.2,-0.6769,0.14356,2.3131,12.557,0.40871,0.050013,0.94816,-4.5488
7042.9,-0.67683,0.13229,2.3142,12.569,0.40175,-0.24752,0.92483,-4.7374
7041.6,-0.67656,0.14402,2.3153,12.579,0.36984,-0.049008,0.90634,-4.5544
7040.3,-0.67635,0.14378,2.3165,12.581,0.37468,0.0037846,0.87705,-4.5525
7039,-0.67614,0.143,2.3176,12.583,0.36882,-0.14913,0.76999,-4.7468
7037.7,-0.67566,0.16412,2.3188,12.584,0.38702,-0.12371,0.82986,-4.6374
7036.4,-0.67512,0.1769,2.3202,12.59,0.36646,0.060862,1.0166,-4.7456
7035.1,-0.67489,0.15783,2.3215,12.59,0.41314,-0.016626,0.94328,-4.7798
7033.7,-0.67465,0.15178,2.3228,12.603,0.33323,-0.14854,0.98127,-4.6127
7032.4,-0.67441,0.15034,2.324,12.594,0.32278,-0.22372,0.73852,-4.5654
7031.1,-0.67377,0.17919,2.3253,12.582,0.36912,0.18272,0.78916,-4.6655
7029.8,-0.67332,0.17527,2.3267,12.583,0.41235,0.0024384,0.84864,-4.6895
7028.5,-0.67283,0.17737,2.3281,12.596,0.35931,0.16417,0.97802,-4.6555
7027.2,-0.67265,0.15489,2.3295,12.595,0.35665,0.18552,0.92239,-4.7588
7025.8,-0.67258,0.13707,2.3306,12.592,0.34223,-0.18248,0.72615,-4.5494
7024.5,-0.67208,0.16425,2.3318,12.586,0.37599,0.16714,0.99048,-4.5781
7023.2,-0.67202,0.14009,2.3331,12.588,0.36879,-0.10942,0.87203,-4.7065
7021.9,-0.67176,0.14736,2.3342,12.589,0.36478,0.23086,0.99775,-4.7634
7020.6,-0.67189,0.11855,2.3353,12.589,0.32047,-0.1919,0.9644,-4.5765
7019.2,-0.67186,0.12158,2.3362,12.577,0.3605,-0.18864,0.79039,-4.7505
7017.9,-0.67156,0.14288,2.3373,12.575,0.36561,0.0019677,0.82696,-4.5727
7016.6,-0.6713,0.14696,2.3384,12.576,0.37335,0.064206,0.95674,-4.7427
7015.3,-0.67125,0.13361,2.3396,12.578,0.39087,0.14845,0.75459,-4.6423
7014,-0.67108,0.13549,2.3406,12.585,0.37458,0.028774,0.79347,-4.736
