#for_spe,AofA,pit_rate,pitch,throt,com_thr,diff_ele,sym_ele,sym_flap
4792.5,-1.4431,-4.5411,1.6744,17.009,0.58704,-3.4146,-0.30655,-5.9472
4791.9,-1.4687,-4.0908,1.6399,17.034,0.48053,4.953,-0.32534,-4.9458
4791,-1.4976,-4.2063,1.6067,17.03,0.4062,1.0636,-0.26139,-5.442
4790.3,-1.524,-4.0608,1.5737,17.006,0.6011,-0.31421,-0.33801,-3.0199
4789.6,-1.5479,-3.8171,1.5421,17.036,0.37094,-0.17708,1.2288,-4.5428
4788.8,-1.5719,-3.7417,1.5119,17.002,0.37191,4.2344,1.159,-5.8773
4787.9,-1.5989,-3.9526,1.4811,16.968,0.37992,0.89415,1.9212,-3.9731
4787.1,-1.6255,-4.0174,1.4492,16.937,0.41942,-3.5994,1.0465,-6.618
4786.4,-1.6475,-3.6783,1.4185,16.917,0.55729,-4.9779,1.7725,-6.1849
4785.8,-1.6666,-3.322,1.3905,16.935,0.59219,0.008763,1.1199,-4.1317
4785.1,-1.686,-3.2389,1.3642,16.963,0.59274,-1.3365,0.90372,-3.3947
4784.4,-1.7032,-3.0423,1.3391,16.99,0.38721,-1.4761,2.1665,-5.2864
4783.7,-1.7204,-2.9631,1.3151,16.961,0.50635,-2.5822,0.40007,-6.44
4783.1,-1.7335,-2.6211,1.2927,16.965,0.4155,2.6711,0.62073,-3.5192
4782.3,-1.7484,-2.6638,1.2716,16.944,0.48033,2.6229,-0.22258,-6.385
4781.6,-1.7624,-2.6077,1.2505,16.941,0.40255,-4.4297,2.0751,-4.2258
4781,-1.7732,-2.3174,1.2308,16.916,0.42208,4.3181,-0.17382,-3.1355
4780.2,-1.7858,-2.3869,1.212,16.897,0.48901,3.6674,-0.34096,-3.8431
4779.5,-1.7981,-2.3918,1.1929,16.897,0.50836,-2.0358,-0.054865,-4.5474
4779,-1.806,-2.038,1.1751,16.901,0.49814,4.7911,1.253,-6.4366
4778.1,-1.8185,-2.2794,1.1579,16.903,0.41414,1.5406,0.20316,-6.5623
4777.5,-1.8287,-2.1888,1.14,16.882,0.56533,-3.5603,0.12812,-4.4532
4777,-1.8338,-1.749,1.1243,16.903,0.44059,-1.6914,2.1007,-3.1216
4776.3,-1.8397,-1.6456,1.1107,16.889,0.47927,1.1302,-0.27149,-3.3739
4775.7,-1.8438,-1.4851,1.0982,16.886,0.43473,-1.2988,-0.32725,-3.0104
4775.2,-1.8444,-1.1554,1.0876,16.871,0.60404,1.3129,1.4513,-5.1965
4774.5,-1.8472,-1.1849,1.0782,16.902,0.4542,2.9734,0.8245,-6.2199
4773.7,-1.8507,-1.2587,1.0685,16.892,0.40855,0.40071,0.27552,-5.9274
4773.1,-1.8518,-1.1012,1.059,16.869,0.42631,2.4236,-0.59793,-6.0714
4772.5,-1.8521,-0.9897,1.0507,16.852,0.37562,3.2167,0.76951,-6.3487
4771.7,-1.8541,-1.0744,1.0424,16.821,0.54827,-0.80186,2.3086,-4.6737
4771.1,-1.8556,-1.0507,1.0339,16.837,0.43627,2.3506,-0.52551,-3.7024
4770.4,-1.8556,-0.9466,1.0259,16.823,0.58987,-4.6465,0.57432,-5.6917
4770,-1.8504,-0.48011,1.0202,16.85,0.45127,2.2995,1.1098,-5.5097
4769.3,-1.8482,-0.54247,1.0161,16.84,0.46498,-4.1281,2.1409,-6.1549
4768.7,-1.8425,-0.27606,1.0128,16.833,0.61159,2.662,0.69604,-5.1836
4768,-1.8384,-0.32218,1.0104,16.867,0.52574,-4.4957,-0.60758,-3.0551
4767.6,-1.8269,0.24734,1.0101,16.877,0.54711,3.1453,-0.63314,-5.8728
4766.9,-1.8174,0.30469,1.0124,16.892,0.53332,0.49829,0.0094811,-4.9313
4766.3,-1.8062,0.47093,1.0155,16.904,0.60338,3.3721,2.309,-3.4815
4765.5,-1.7993,0.19797,1.0181,16.935,0.486,2.7303,-0.027727,-2.8812
4764.8,-1.7908,0.21143,1.0198,16.933,0.48882,-1.5398,2.26,-5.2005
4764.2,-1.7819,0.27915,1.0217,16.933,0.54237,1.3453,1.7949,-5.3148
4763.4,-1.7743,0.19921,1.0237,16.946,0.39003,1.2875,1.2632,-3.6503
4762.7,-1.7666,0.17474,1.0251,16.918,0.38859,-2.1838,-0.38141,-6.1768
4762.2,-1.754,0.56132,1.0281,16.89,0.47431,0.82539,1.368,-6.4815
4761.5,-1.7433,0.55945,1.0326,16.886,0.43456,2.6309,0.24234,-4.3461
4760.8,-1.7326,0.54729,1.037,16.87,0.41494,-1.0305,-0.31078,-3.1516
4760.3,-1.7184,0.83705,1.0425,16.85,0.38999,3.2438,0.30985,-4.0767
4759.6,-1.7063,0.77207,1.049,16.823,0.54762,1.564,2.2594,-6.5015
4758.8,-1.6962,0.62155,1.0546,16.839,0.45428,-0.17358,1.7697,-6.1061
4758.1,-1.6851,0.6385,1.0596,16.829,0.57387,2.9502,-0.49882,-4.1752
4757.4,-1.6735,0.67549,1.0649,16.853,0.58504,-2.9652,0.37806,-5.5141
4756.9,-1.6579,1.0227,1.0716,16.879,0.36477,-2.4616,0.66872,-3.3628
4756.3,-1.6405,1.298,1.0809,16.844,0.55242,1.74,0.63867,-5.6485
4755.6,-1.6246,1.2938,1.0913,16.862,0.59195,1.0299,0.093547,-5.9575
4754.9,-1.6074,1.3937,1.1021,16.89,0.51023,-2.6187,0.95156,-3.0991
4754.3,-1.5877,1.6428,1.1142,16.895,0.53572,-3.0998,1.9201,-3.9154
4753.7,-1.5672,1.822,1.1281,16.907,0.48412,0.57718,0.1292,-2.8797
4753,-1.5459,1.9342,1.1431,16.906,0.38683,1.4095,0.37259,-3.8103
4752.3,-1.525,1.964,1.1587,16.877,0.39289,-4.8193,1.9961,-5.1123
4751.7,-1.501,2.2464,1.1755,16.85,0.5011,0.78741,2.1622,-5.0302
4750.9,-1.4798,2.1282,1.193,16.854,0.52975,-1.1644,-0.52272,-3.8977
4750.3,-1.4544,2.4182,1.2112,16.865,0.57622,3.3629,0.88979,-4.1602
4749.4,-1.4326,2.2513,1.2299,16.888,0.60195,4.6179,2.0186,-3.2269
4748.5,-1.4148,1.8782,1.2464,16.919,0.49445,-3.9443,2.1062,-3.1949
4747.8,-1.3931,2.0753,1.2622,16.92,0.40311,4.5198,-0.40881,-4.8928
4747,-1.3736,1.9624,1.2784,16.895,0.38155,-0.74468,0.28674,-5.7008
4746.3,-1.3516,2.1334,1.2948,16.866,0.43613,-1.9578,0.76969,-4.1241
4745.6,-1.3281,2.3299,1.3126,16.851,0.36646,0.36806,2.0754,-5.6378
4744.7,-1.307,2.2327,1.3309,16.817,0.42779,0.41924,1.9837,-6.0648
4743.9,-1.2867,2.1408,1.3484,16.8,0.46725,-2.5624,-0.44592,-6.6388
4743.3,-1.2614,2.5037,1.3669,16.795,0.51572,-1.2801,0.58751,-3.4336
4742.6,-1.2359,2.6612,1.3876,16.802,0.59827,-1.8883,0.85587,-3.7751
4741.8,-1.2092,2.8292,1.4096,16.833,0.46138,1.6931,0.76351,-3.9036
4741,-1.1842,2.7614,1.4319,16.825,0.58144,3.5483,0.56649,-4.3172
4740.1,-1.1612,2.5873,1.4533,16.851,0.3985,-4.2254,1.4474,-5.5918
4739.4,-1.1345,2.8484,1.4751,16.826,0.37083,3.022,-0.2174,-3.6502
4738.5,-1.1096,2.7849,1.4976,16.793,0.46636,-1.0164,1.8266,-3.4716
4737.6,-1.0848,2.7788,1.5199,16.787,0.37486,-4.1057,1.2205,-3.1807
4736.9,-1.0569,3.0419,1.5432,16.757,0.3811,-2.9088,1.7435,-2.7868
4736.1,-1.0288,3.1647,1.568,16.728,0.59759,-1.6162,-0.20208,-3.5102
4735.4,-0.99825,3.4011,1.5942,16.758,0.41395,-0.86161,-0.39516,-6.4879
4734.6,-0.96644,3.6087,1.6223,16.738,0.39459,-3.3355,2.0281,-2.8499
4733.7,-0.93452,3.7191,1.6516,16.713,0.54682,-4.7104,-0.22057,-4.8452
4733.1,-0.89767,4.1576,1.6831,16.73,0.52453,-1.1448,1.243,-3.5804
4732.2,-0.86263,4.1939,1.7165,16.741,0.48414,0.042357,0.84203,-4.4061
4731.2,-0.82797,4.1898,1.7501,16.74,0.60333,-2.5854,1.6799,-5.1556
4730.4,-0.79255,4.2741,1.7839,16.772,0.5062,1.4735,0.27312,-5.9688
4729.4,-0.75812,4.2283,1.8179,16.777,0.54898,-1.1999,1.3412,-3.8713
4728.5,-0.72355,4.2444,1.8518,16.794,0.41352,-1.1037,1.3844,-6.2065
4727.5,-0.68921,4.2507,1.8858,16.774,0.4892,-2.1274,-0.31471,-4.4999
4726.7,-0.65184,4.4966,1.9208,16.774,0.48895,1.5021,0.47278,-5.9556
4725.6,-0.61691,4.4129,1.9564,16.775,0.37411,3.4163,2.0509,-6.3997
4724.5,-0.58666,4.0328,1.9902,16.744,0.4759,3.0771,-0.24835,-3.0265
4723.4,-0.55612,3.9072,2.022,16.741,0.37242,3.2916,1.7391,-4.4581
4722.2,-0.52971,3.5602,2.0519,16.71,0.37238,1.0664,-0.55998,-6.6481
4721.3,-0.50114,3.6071,2.0805,16.679,0.5145,3.9878,1.9736,-3.4014
4720,-0.47836,3.1822,2.1077,16.687,0.38005,-1.6594,2.0143,-4.3053
4719,-0.45441,3.1366,2.133,16.658,0.47072,-4.968,0.75279,-3.8535
4718.1,-0.42647,3.4433,2.1593,16.655,0.58115,2.5567,1.1782,-5.5415
4716.9,-0.40317,3.1959,2.1858,16.682,0.43179,1.8923,1.8869,-2.7568
4715.7,-0.3824,2.9125,2.2103,16.667,0.46338,-1.2921,-0.40338,-4.2695
4714.8,-0.35815,3.0857,2.2343,16.661,0.57601,-3.7376,-0.51457,-3.9499
4713.9,-0.3305,3.4322,2.2603,16.687,0.37403,-4.9763,0.9924,-3.5813
4712.9,-0.30138,3.7002,2.2889,16.656,0.60929,4.378,-0.49514,-3.5834
4711.8,-0.27609,3.4863,2.3176,16.691,0.46796,2.4733,1.4568,-6.0168
4710.5,-0.25377,3.2011,2.3444,16.686,0.49735,-1.82,-0.32419,-3.2124
4709.5,-0.22778,3.3854,2.3707,16.69,0.47096,4.8351,-0.10512,-4.1595
4708.3,-0.20637,3.0951,2.3966,16.686,0.5331,-4.6649,1.1664,-6.404
4707.3,-0.18122,3.3188,2.4223,16.699,0.43292,-0.86288,0.82229,-5.7026
4706.2,-0.15717,3.3162,2.4488,16.685,0.51832,-3.9443,2.1823,-5.0533
4705.1,-0.13263,3.3764,2.4756,16.694,0.61092,-3.3802,-0.46917,-5.3366
4704.1,-0.10456,3.6729,2.5038,16.729,0.56489,-2.69,-0.27508,-3.1116
4703.1,-0.075193,3.8936,2.5341,16.75,0.59206,-0.54136,1.3668,-3.4004
4701.9,-0.048368,3.7944,2.5648,16.779,0.4102,4.587,1.3423,-3.2236
4700.5,-0.026748,3.348,2.5934,16.758,0.40377,0.30941,0.95083,-5.3703
4699.3,-0.0046568,3.2363,2.6197,16.735,0.59894,1.9342,0.68581,-6.0369
4698,0.015424,3.042,2.6449,16.766,0.39558,-0.70723,0.71407,-4.176
4696.8,0.036008,3.0184,2.6691,16.741,0.47063,1.9969,-0.28537,-4.6227
4695.6,0.055405,2.915,2.6928,16.737,0.56336,-4.4663,-0.41366,-6.6674
4694.6,0.079438,3.2652,2.7176,16.758,0.37884,1.0505,0.47201,-5.5652
4693.3,0.10022,3.1433,2.7432,16.729,0.5543,-0.083465,1.1109,-3.769
4692,0.11997,3.0263,2.7679,16.747,0.55781,-2.6656,-0.32815,-3.0106
4690.9,0.14282,3.2311,2.7929,16.767,0.42278,-4.7668,1.018,-4.9857
4689.8,0.16701,3.4385,2.8196,16.749,0.43201,-4.3849,1.1826,-2.85
4688.7,0.19211,3.5951,2.8477,16.734,0.46942,-3.2959,-0.61052,-3.2142
4687.6,0.21987,3.8626,2.8776,16.73,0.51336,2.1605,2.0866,-4.9192
4686.1,0.24124,3.4791,2.9069,16.737,0.53572,2.8216,1.5439,-6.0069
4684.7,0.25966,3.1093,2.9333,16.751,0.44957,-3.6701,0.16288,-6.3417
4683.5,0.2824,3.3234,2.959,16.741,0.60526,4.442,1.4825,-6.4748
4682,0.29806,2.8479,2.9837,16.774,0.57503,-3.6317,1.8287,-4.8589
4680.8,0.31614,2.8799,3.0066,16.798,0.42715,3.8132,-0.59114,-2.8167
4679.4,0.3315,2.6542,3.0287,16.781,0.45478,-3.0419,-0.25822,-4.3182
4678.2,0.35024,2.8603,3.0508,16.772,0.49584,-4.3221,-0.33615,-3.0372
4677.1,0.37165,3.1556,3.0749,16.774,0.56488,1.7205,1.2195,-6.0298
4675.6,0.38804,2.8826,3.099,16.796,0.53321,-3.4803,1.7617,-6.413
4674.3,0.40576,2.9053,3.1222,16.808,0.40793,-1.3605,2.1016,-2.7236
4672.9,0.4213,2.7395,3.1448,16.786,0.58361,-4.7893,0.85312,-6.1846
4671.7,0.44003,2.9424,3.1675,16.813,0.37988,2.6547,1.7918,-3.8313
4670.2,0.45271,2.536,3.1894,16.783,0.44494,3.0304,2.069,-6.3348
4668.6,0.46142,2.081,3.2079,16.771,0.4358,-3.4339,1.8309,-5.7696
4667.3,0.47223,2.0882,3.2245,16.757,0.57117,3.3401,0.89747,-5.9855
4665.8,0.47867,1.7338,3.2398,16.78,0.43746,0.85277,-0.19832,-3.0004
4664.4,0.48587,1.6566,3.2534,16.767,0.39022,4.4746,1.2782,-5.5058
4662.8,0.48735,1.1853,3.2648,16.74,0.52179,1.2698,1.8183,-6.5479
4661.3,0.48705,0.87858,3.273,16.75,0.49906,-3.3587,-0.36138,-4.1327
4660.1,0.49123,1.1088,3.281,16.753,0.42006,1.3458,-0.16769,-6.1924
4658.7,0.493,1.0033,3.2894,16.735,0.45588,-4.0813,-0.13152,-6.2832
4657.5,0.49841,1.2617,3.2985,16.727,0.61039,-0.6171,-0.56311,-5.7845
4656.2,0.50352,1.3281,3.3088,16.761,0.56512,-3.7651,0.34137,-3
4654.9,0.51048,1.5064,3.3202,16.782,0.49673,2.5285,-0.53463,-6.0657
4653.5,0.51478,1.3552,3.3316,16.785,0.46898,-4.2969,-0.19724,-4.0621
4652.3,0.52307,1.6267,3.3435,16.78,0.49113,-3.3903,0.99077,-3.919
4650.9,0.53104,1.7105,3.3569,16.781,0.48292,-3.1976,0.46682,-5.7028
4649.6,0.54018,1.8385,3.3711,16.78,0.61152,-1.6737,2.0681,-6.6583
4648.2,0.54677,1.6969,3.3852,16.814,0.40111,1.8131,0.51868,-4.6317
4646.7,0.55145,1.4767,3.3979,16.79,0.36842,0.49844,1.5897,-5.3011
4645.2,0.55398,1.2357,3.4088,16.757,0.53591,-3.2105,0.74195,-4.9609
4643.9,0.55887,1.3341,3.4191,16.771,0.44534,0.12631,-0.5588,-5.5818
4642.5,0.56353,1.3429,3.4298,16.759,0.51814,-0.4093,0.795,-6.3541
4641.1,0.56679,1.2477,3.4401,16.768,0.61064,-3.594,0.10156,-3.2981
4639.8,0.5729,1.4341,3.4509,16.802,0.52965,-1.9976,-0.46122,-2.6738
4638.5,0.57988,1.5684,3.4629,16.813,0.39983,1.5815,2.2158,-5.0296
4636.9,0.58117,1.1849,3.4739,16.789,0.52786,-2.0721,1.1187,-3.2705
4635.5,0.58401,1.161,3.4833,16.8,0.58417,3.8573,0.90653,-6.4578
4633.9,0.58199,0.7645,3.491,16.826,0.58135,-3.5905,0.18648,-5.7419
4632.6,0.5841,0.94752,3.4978,16.852,0.42397,4.3252,1.5266,-4.9104
4630.9,0.57915,0.45239,3.5034,16.834,0.40888,2.2136,-0.11666,-2.7518
4629.4,0.57439,0.26973,3.5063,16.812,0.38197,-3.0471,-0.59821,-6.397
4628.2,0.5733,0.50218,3.5094,16.783,0.53409,1.8389,0.72521,-3.46
4626.6,0.56812,0.2589,3.5124,16.795,0.52477,-3.2412,-0.25754,-4.1095
4625.3,0.56667,0.46483,3.5153,16.806,0.51649,-4.1878,2.0503,-3.8212
4623.9,0.56443,0.49271,3.5192,16.813,0.504,2.6037,0.11283,-3.5432
4622.4,0.55945,0.26265,3.5222,16.818,0.36513,-3.4359,0.60374,-5.6223
4621.1,0.55706,0.39593,3.5248,16.784,0.37498,0.68357,1.954,-4.9746
4619.6,0.55041,0.10791,3.5268,16.753,0.49625,2.2421,-0.62489,-3.8692
4618.1,0.54383,-0.016921,3.5272,16.756,0.6113,-1.7157,-0.59579,-3.7294
4616.8,0.53958,0.12393,3.5276,16.79,0.58525,-3.9215,1.4846,-6.2283
4615.4,0.53542,0.20206,3.5289,16.817,0.50212,-1.9505,1.9605,-6.1889
4613.9,0.52958,0.097169,3.5301,16.82,0.50724,-2.3866,-0.0015141,-5.4726
4612.6,0.52606,0.22599,3.5314,16.825,0.42983,3.5023,0.055006,-5.9674
4611.1,0.51859,-0.048737,3.5321,16.809,0.54272,-3.9027,0.02958,-2.8775
4609.8,0.51521,0.17575,3.5326,16.824,0.37484,1.5206,-0.17386,-3.5075
4608.3,0.50938,0.055147,3.5335,16.793,0.3749,-4.8298,0.73401,-4.638
4607,0.50668,0.27302,3.5349,16.762,0.44048,-4.8163,0.88923,-3.4786
4605.7,0.50548,0.47065,3.5378,16.749,0.40362,4.2,1.1712,-3.9774
4604.1,0.49793,0.029074,3.5398,16.727,0.42242,-3.94,2.2873,-5.0087
4602.7,0.4922,0.026758,3.5401,16.709,0.39154,0.85734,0.28324,-2.7601
4601.3,0.48527,-0.095249,3.5398,16.684,0.5629,4.9893,0.1977,-3.6136
4599.7,0.4741,-0.48489,3.5375,16.705,0.59259,2.7349,0.9996,-5.521
4598.1,0.46072,-0.79878,3.5323,16.734,0.53408,-3.4043,-0.083901,-5.6356
4596.8,0.4516,-0.58127,3.5268,16.748,0.47529,2.9409,0.96305,-6.6091
4595.3,0.43749,-0.90033,3.5209,16.745,0.56811,1.5996,-0.63966,-4.7906
4593.9,0.42432,-0.96241,3.5134,16.767,0.51699,3.245,0.99834,-2.7476
4592.3,0.40709,-1.3094,3.5043,16.775,0.38673,0.8547,0.11745,-6.0084
4590.9,0.39048,-1.3926,3.4935,16.748,0.53768,-1.7322,1.5266,-4.0705
4589.5,0.37353,-1.4498,3.4822,16.762,0.49487,4.7374,1.3196,-4.2248
4587.9,0.35112,-1.9209,3.4687,16.764,0.51992,-0.082062,1.7428,-3.1281
4586.4,0.3286,-2.1079,3.4526,16.773,0.36601,-1.2436,0.085484,-3.2717
4585.1,0.30804,-2.0401,3.436,16.74,0.41411,0.30053,0.44499,-2.7145
4583.7,0.28635,-2.1137,3.4193,16.72,0.40148,4.4541,-0.53834,-2.9171
4582.3,0.26214,-2.3628,3.4014,16.697,0.41396,4.8275,1.5417,-5.2133
4580.7,0.23293,-2.8459,3.3806,16.677,0.40716,-0.15673,1.6269,-4.1612
4579.3,0.20416,-2.9976,3.3572,16.656,0.39418,3.3037,1.7611,-4.585
4577.8,0.17132,-3.3931,3.3317,16.632,0.45964,0.61026,1.9923,-6.4112
4576.3,0.13752,-3.6215,3.3036,16.625,0.42599,4.551,1.8753,-3.1937
4574.8,0.099016,-4.1067,3.2727,16.61,0.42725,-2.7964,1.8746,-5.2863
4573.5,0.0631,-4.0842,3.2399,16.595,0.45406,-1.1798,0.78662,-5.1603
4572.2,0.027766,-4.0545,3.2074,16.587,0.44723,-2.8722,2.1032,-3.7159
4571,-0.007521,-4.0471,3.1749,16.577,0.36801,1.5289,-0.020699,-4.8749
4569.7,-0.043229,-4.1101,3.1423,16.546,0.45434,-1.5118,1.8244,-3.93
4568.4,-0.079225,-4.1579,3.1092,16.539,0.40109,2.0147,-0.29215,-3.7048
4567.1,-0.11535,-4.2201,3.0757,16.517,0.52696,4.1378,1.4656,-6.0514
4565.7,-0.15594,-4.6006,3.0404,16.53,0.45483,0.25783,-0.43589,-5.3422
4564.5,-0.19337,-4.5159,3.004,16.523,0.47598,3.7851,0.096679,-4.66
4563.2,-0.23356,-4.7235,2.967,16.522,0.56792,-0.52246,2.2545,-5.6958
4561.9,-0.27452,-4.8576,2.9287,16.546,0.56812,-3.5267,-0.049108,-5.5347
4560.9,-0.31055,-4.5437,2.8911,16.57,0.58958,0.33359,0.9553,-3.7636
4559.7,-0.3485,-4.5973,2.8545,16.6,0.55396,-3.8132,1.8508,-6.4268
4558.6,-0.38439,-4.4541,2.8183,16.62,0.44516,-0.76262,2.1949,-6.4534
4557.4,-0.42195,-4.5502,2.7823,16.61,0.53873,-3.7699,-0.22378,-4.0323
4556.4,-0.45413,-4.1914,2.7473,16.625,0.51912,-4.6764,0.56509,-3.0988
4555.4,-0.48363,-3.8539,2.7151,16.635,0.59577,1.6304,1.6365,-2.7219
4554.2,-0.51703,-4.0542,2.6835,16.666,0.49788,1.442,1.3946,-5.975
4553,-0.55129,-4.2055,2.6505,16.67,0.53703,-3.7713,0.23347,-6.1787
4552.1,-0.58053,-3.8784,2.6181,16.684,0.38953,3.0034,-0.60998,-3.6132
4550.9,-0.6115,-3.9256,2.5869,16.658,0.48354,4.0475,1.1298,-2.9673
4549.7,-0.64592,-4.2229,2.5543,16.658,0.50344,3.7576,0.44459,-5.7217
4548.5,-0.68125,-4.4187,2.5197,16.663,0.58634,3.4552,1.4335,-6.5939
4547.3,-0.719,-4.6908,2.4833,16.692,0.59634,1.4601,-0.598,-5.8496
4546.3,-0.75414,-4.6126,2.4461,16.722,0.47156,1.1897,1.1903,-6.2551
4545.2,-0.7907,-4.6987,2.4088,16.718,0.54401,1.9481,0.95866,-6.2685
4544.1,-0.828,-4.8078,2.3708,16.734,0.45718,-2.8819,-0.39596,-6.6584
4543.3,-0.85999,-4.4437,2.3338,16.726,0.37447,1.339,0.79255,-5.6117
4542.3,-0.89409,-4.4899,2.2981,16.696,0.38749,4.9018,0.66234,-4.3946
4541.1,-0.93112,-4.7624,2.261,16.669,0.52029,-1.6419,2.0237,-3.9017
4540.2,-0.96647,-4.7303,2.2231,16.679,0.52913,3.9942,1.7584,-4.2868
4539,-1.0057,-5.0476,2.184,16.691,0.39547,-1.602,0.92808,-5.1347
4538.1,-1.0413,-4.8926,2.1442,16.667,0.50222,2.1835,-0.43613,-4.5252
4537.2,-1.0767,-4.8498,2.1052,16.672,0.45379,-4.8004,0.77776,-4.3844
4536.4,-1.1074,-4.458,2.068,16.663,0.43165,-1.0582,1.372,-6.4007
4535.5,-1.1387,-4.3758,2.0326,16.649,0.4563,4.8122,-0.59341,-3.6613
4534.6,-1.1714,-4.4888,1.9972,16.642,0.50768,-4.9142,-0.5413,-6.4035
4533.9,-1.1967,-3.9396,1.9635,16.648,0.42295,-4.9811,0.36918,-3.5231
4533.2,-1.2187,-3.4868,1.9338,16.632,0.44024,-2.7901,2.0286,-6.3812
4532.4,-1.2412,-3.3492,1.9064,16.62,0.516,3.7863,0.22728,-5.7239
4531.4,-1.2654,-3.4684,1.8791,16.629,0.37577,-4.5052,1.4717,-4.6697
4530.7,-1.2852,-3.1556,1.8527,16.6,0.45955,1.1178,0.14285,-5.5635
4529.9,-1.3053,-3.0823,1.8277,16.593,0.48173,-3.6903,0.34788,-5.1871
4529.2,-1.3209,-2.704,1.8046,16.593,0.37182,1.6214,0.4869,-5.9373
4528.3,-1.338,-2.6983,1.7829,16.563,0.48216,-3.2408,0.43389,-5.5641
4527.6,-1.3509,-2.3571,1.7627,16.563,0.59343,1.5761,0.95917,-5.771
4526.7,-1.3658,-2.3965,1.7437,16.594,0.47932,0.037269,0.93762,-4.4962
4525.9,-1.3795,-2.3305,1.7248,16.594,0.37966,-1.4181,-0.28858,-4.0486
4525.2,-1.3897,-2.0379,1.7073,16.566,0.42272,-3.7741,0.01613,-5.191
4524.6,-1.3961,-1.6156,1.6927,16.549,0.45295,-1.5968,-0.21933,-6.521
4523.9,-1.4005,-1.3146,1.681,16.542,0.41974,-2.1457,1.8037,-6.4276
4523.1,-1.4049,-1.1885,1.671,16.525,0.46449,-3.3539,1.2672,-6.1922
4522.4,-1.4065,-0.92539,1.6625,16.521,0.44281,-0.94476,0.96312,-5.8998
4521.6,-1.4077,-0.79516,1.6556,16.511,0.48235,-1.4787,-0.17193,-4.6515
4520.9,-1.4058,-0.51348,1.6504,16.512,0.46967,-2.6399,-0.31165,-4.2373
4520.2,-1.4005,-0.14099,1.6478,16.509,0.6089,-3.479,-0.4111,-5.981
4519.6,-1.3915,0.3001,1.6484,16.544,0.45885,-0.38437,1.7993,-5.8441
4518.8,-1.3847,0.29806,1.6508,16.538,0.41515,2.5207,1.2369,-3.4367
4517.9,-1.3797,0.15241,1.6526,16.521,0.3994,3.4412,0.76172,-4.6474
4517,-1.3759,-0.00328,1.6532,16.498,0.50058,1.0025,-0.40407,-5.8363
4516.2,-1.3697,0.13045,1.6537,16.504,0.51138,0.27408,1.9936,-6.0933
4515.3,-1.3653,0.062688,1.6545,16.513,0.58597,-1.4623,1.6292,-5.8927
4514.5,-1.3594,0.14986,1.6554,16.542,0.51813,0.23322,0.46107,-5.4164
4513.7,-1.3527,0.24217,1.6569,16.553,0.52334,-0.33293,0.19167,-5.9617
4512.9,-1.3445,0.40095,1.6595,16.564,0.4069,-2.1673,0.73918,-5.9737
4512.2,-1.3343,0.62522,1.6636,16.544,0.50551,4.2761,2.275,-5.9889
4511.2,-1.3299,0.25131,1.6671,16.551,0.42147,-3.4667,-0.071857,-4.3572
4510.5,-1.3187,0.64392,1.6707,16.535,0.46943,3.9389,1.9033,-5.1102
4509.5,-1.3135,0.32811,1.6746,16.532,0.49765,2.4865,1.7044,-2.7257
4508.6,-1.3093,0.12723,1.6764,16.536,0.49806,-2.0705,1.6632,-6.5111
4507.8,-1.3029,0.24738,1.6779,16.541,0.3935,0.49757,0.30225,-4.0063
4507,-1.2958,0.3293,1.6802,16.517,0.42226,1.591,1.4457,-5.6047
4506.1,-1.2906,0.22023,1.6824,16.502,0.42134,-4.1951,-0.21552,-4.3171
4505.4,-1.2791,0.67321,1.686,16.486,0.44408,-2.3674,1.1555,-5.9731
4504.7,-1.2676,0.85981,1.6921,16.476,0.61114,-3.3171,0.87252,-3.514
4503.9,-1.2536,1.133,1.7001,16.513,0.40709,-3.0395,1.7165,-6.405
4503.2,-1.2389,1.3029,1.7098,16.493,0.59442,-3.294,-0.13155,-5.6557
4502.5,-1.2201,1.6789,1.7218,16.524,0.39554,1.888,-0.62695,-6.2592
4501.6,-1.2022,1.7536,1.7355,16.501,0.54112,4.9581,2.081,-5.1603
4500.6,-1.1901,1.3337,1.7478,16.518,0.37828,-1.7587,0.57081,-3.6279
4499.8,-1.1737,1.5233,1.7593,16.49,0.57085,-1.0414,1.5957,-5.0245
4498.9,-1.158,1.5579,1.7716,16.516,0.49954,3.7699,1.8254,-2.7265
4497.9,-1.1464,1.2364,1.7828,16.521,0.3759,1.2849,1.9248,-4.7955
4496.9,-1.1355,1.0773,1.792,16.493,0.41027,4.8594,0.76758,-3.0624
4495.9,-1.1272,0.793,1.7995,16.474,0.48077,-1.5757,0.50575,-4.6413
4495.1,-1.1156,0.97522,1.8066,16.474,0.37661,4.4573,-0.23275,-4.1012
4494.1,-1.1066,0.82312,1.8138,16.446,0.43488,2.7126,0.6579,-4.9551
4493.2,-1.0986,0.69774,1.8199,16.435,0.48702,-2.2049,-0.33495,-5.5854
4492.5,-1.0861,1.0097,1.8267,16.437,0.39233,-0.7298,1.8512,-5.5884
4491.5,-1.0756,0.99125,1.8347,16.414,0.5477,-0.4268,1.8599,-4.6015
4490.6,-1.0656,0.94831,1.8425,16.433,0.53942,1.1955,0.44458,-6.0585
4489.7,-1.0553,0.94546,1.85,16.45,0.52233,2.804,0.40992,-4.0568
4488.8,-1.0464,0.83219,1.8571,16.463,0.40075,-3.6109,0.36457,-5.7522
4488,-1.0331,1.1609,1.8651,16.441,0.41661,-3.3937,-0.60864,-5.3914
